DVRL,DataOob,text,label,index
0.5487008,0.684027373790741,"Climate, Iraq, #BlackLivesMatter -- A Trumpless Show While Rich disparages Obama's EPA carbon regulation as trivial, Gara sees it as part of an urgent program (with CAFÉ, Green Energy) that'll make him THE Climate President. Is #BlackLivesMatter a child of the Civil Rights '60s? Then: Jeb redefines chutzpah by blaming Obama/Clinton for W's Iraq. Mark Green, ContributorHost, 'Both Sides Now' & author of ""Bright, Infinite Future""",POLITICS,105
0.54871213,0.6701059937477112,Daily Meditation: Connecting With The Earth  Antonia Blumberg,RELIGION,549
0.5488349,0.657630980014801,Donald Trump's Proposed Muslim Ban Has Not Aged Well: A Timeline It's been a winding road. Antonia Blumberg,RELIGION,133
0.54866266,0.6927071213722229,"HuffPost Rise: What You Need To Know On December 15 Welcome to the HuffPost Rise Morning Newsbrief, a short wrap-up of the news to help you start your day. ",POLITICS,444
0.53805184,0.6951399445533752,"'Sophisticated Evaluation of Serious Research' at the New York Times? Some editors at the New York Times seem to have either developed a severe case of institutional amnesia, or decided to confer the presumption of innocence upon cellphone radiation, as the newspaper did upon asbestos for an entire decade after the mineral had been shown to be the most important industrial carcinogen in the world. Paul Brodeur, ContributorFmr. staff writer at The New Yorker",SCIENCE,33
0.54865265,0.6829880475997925,WATCH: Americans Open Up About What It's Like To Be Muslim In This Country It's harder than you think. Chantelle DMello,RELIGION,459
0.5379612,0.6774155497550964,"NASA’s Juno Spacecraft Sent Back Some Spectacular Shots Of Jupiter “We are rewriting our ideas of how giant planets work."" Nick Visser",SCIENCE,511
0.5487919,0.6757660508155823,11 Things Hillary Clinton Must Do To Beat Donald Trump Defeating the demagogic billionaire won’t be as easy. Here’s the Clinton strategic checklist for the campaign's final months. Howard Fineman,POLITICS,437
0.54870397,0.6725693345069885,A Poll Finds Most Americans Don’t Trust Public Opinion Polls But there's literally no other way to measure what the public thinks. Natalie Jackson and Grace Sparks,POLITICS,83
0.54868776,0.6780004501342773,"Trump And The Catholic Schism No religion can survive long, or fruitfully, in fundamental conflict with the culture of its time. Rosemary Westwood, ContributorColumnist and Writer",RELIGION,318
0.5487585,0.6901044249534607,"The Troubling Persistence Of The Hatred Of Black People The sound and the fury about the presence and the persistence of racism have been loud and boisterous from much of the public Susan K Smith, ContributorRev. Dr.",RELIGION,736
0.5379142,0.6817547082901001,"Red Mind, Blue Mind: Are There Really Any Independents? How do Independents manage to rise above party politics while the rest of the electorate is divided by ideology? Well, perhaps they don't. New evidence suggests that the label ""Independent"" may imply more objectivity and purity than these Independents deserve. Wray Herbert, Contributor
Author, 'On Second Thought: Outsmarting Your Mind's Hard-Wired...",SCIENCE,906
0.5379599,0.6832688450813293,"Double Feature We like to separate the Apollo and Shuttle eras in our mind (and the five-year interregnum period without crewed flights makes it easy to), but in 1981, Apollo was still part of recent memory, with many key players like Young and Kranz still working at NASA. Zoe P. Strassfield, Contributor
BU Class of 2015, science communicator and Aspiring Archaeologist",SCIENCE,737
0.54870975,0.6650394201278687,Looking Good!  Andrew Hart,POLITICS,844
0.5486846,0.6865422129631042,Pope Francis Outlines Strict New Measures For Bishops Who Covered Up Abuse The pontiff has pledged zero tolerance for those who abuse children. ,RELIGION,246
0.5487418,0.6999884247779846,"Snapchat Honors Muslim Holiday With Live Video Feed ""Mecca deserves to be seen by the whole world."" Antonia Blumberg",RELIGION,320
0.5378895,0.6966571807861328,"Spacecraft Lifts Off In Search For Life On Mars The European-Russian mission is the latest to seek out Martian life. Maria Sheahan, Reuters",SCIENCE,522
0.5381065,0.6979093551635742,"Fathers' Sexism May Curb Daughters' Work Ambitions, Research Suggests The researchers aren't sure why boys didn't respond in the same way as girls to their fathers' attitudes. It's possible that ",SCIENCE,222
0.5487789,0.6720793843269348,"GOP Lawmaker Says Conservatives 'Own' Christian Tradition Rep. Dave Brat said Obama is ""bonking Republicans over the head with the Bible."" Ed Mazza",RELIGION,230
0.5486185,0.6942444443702698,"Gay Marriage: A Christian Response Can a faithful Christian support the court's decision? What can we say in response to questions voiced by some Christian people? Barbara Kay Lundblad, ContributorOrdained minister, Evangelical Lutheran Church in America",RELIGION,463
0.5487181,0.6790214776992798,"Charlottesville: We are Human Beings First When I heard the news of the deadly violence in Charlottesville, Virginia, this past weekend, shock doesn't begin to communicate Michael Jinkins, ContributorMichael Jinkins is the President of Louisville Presbyterian Th...",POLITICS,325
0.53814626,0.6828041672706604,"8 Of The Year's Most Extreme Adventure Photos (So Far) From National Geographic Wowza. National Geographic, National Geographic",SCIENCE,326
0.53797346,0.6825351715087891,NASA Has A Whole Lot Of Science Planned For 2017 It remains to be seen how these plans will fare under the next president. Nick Visser,SCIENCE,845
0.53813565,0.6907221674919128,"Does Natural Selection Really Explain What Makes Evolution Succeed? Did Wallace and Darwin hit the nail on the head and identify the crucial process of biological diversification? To most people, and especially to the evolutionist profession, the answer is so obviously ""Yes"" that even to pose the question subjects the person asking to abuse. James Shapiro, Contributor
Professor of Microbiology at the University of Chicago",SCIENCE,738
0.5379663,0.6798000931739807,Air Pollution Leaves Significant Traces Of Magnetic Metals In Your Brain The nanoparticles formed during combustion possibly contribute to Alzheimer's disease. Bahar Gholipour,SCIENCE,983
0.538066,0.6927397847175598,"Menopause as a Consequence of Within-Family Competition A lot of evolutionary thinking about menopause centers on the costs of dying in childbirth and the benefits provided by grandmothers. But theoretic modeling suggested that competition within the family provides the missing ingredient in our understanding of menopause. Rob Brooks, Contributor
Evolutionary biologist and author",SCIENCE,166
0.53801244,0.6871185898780823,"Earth's Core & Carbon: Planetary Center Holds Largest Store Of Common Element, Computer Simulation Suggests Even though the bulk of the core is iron, scientists have surmised it must contain a small amount of lighter elements such ",SCIENCE,904
0.5487731,0.6995009183883667,"So That Happened: With Iran Letter, GOP Senators Basically Say 'Don't Trust America'  Jason Linkins, Arthur Delaney, Zach Carter, and Jessica Schulberg",POLITICS,308
0.5488648,0.6707172393798828,Debating Forgiveness In The Face Of Hate  Rahel Gebreyes,RELIGION,958
0.5380957,0.6810798645019531,"'Single Gene May Hold Key to Life Itself' Distortions and sensationalism really only explain how deterministic stories persist -- not why. There must be something satisfying and lucrative about ""gene-for"" stories. What is so sexy about a gene for IQ? Nathaniel Comfort, Contributor
Associate professor, Department of the History of Medicine, Jo...",SCIENCE,280
0.54857254,0.6596969962120056,"Despite Same-Sex Marriage Ruling, Gay Adoption Rights Uncertain In Some States “A person’s lifestyle shouldn’t matter if they can provide love and compassion.” Rebecca Beitsch, Pew's Stateline",POLITICS,889
0.53806835,0.678177535533905,"Asteroid Mining, The Republican Brain, Science Education On 'The Point' (VIDEO) I was recently invited to guest host ""The Point,"" presented by ""The Young Turks'"" YouTube channel, TownSquare. As the Science Cara Santa Maria",SCIENCE,643
0.53790647,0.6850222945213318,"Do You Know Where Your E. coli Are? Clearly the contamination of recreational waters and key venues is a big concern.  But when you go, do you know that you could leave your E. coli behind?  And what does that mean in regard to your health? Joan Rose, Contributor
I am a water microbiologist that works at the interface betwee...",SCIENCE,20
0.5381719,0.6652116775512695,'A Beautiful Mind' Mathematician Killed In Car Accident  Alana Horowitz Satlin,SCIENCE,32
0.5486648,0.678676962852478,"No Drug Tests For Food Stamp Recipients, Feds Tell Georgia  Arthur Delaney",POLITICS,805
0.5487394,0.6825081706047058,The Subscription Service That Promises To Deliver 'Jew-y Goodness' To Your Door Hello Mazel is a quarterly subscription box service that's perfect for modern-day Jews. Carol Kuruvilla,RELIGION,372
0.548715,0.6886731386184692,"The Power of Presence To deepen and heal our relationships he guides us to say (to ourselves) as we sit with our loved ones, ""Darling, I am here for you. Darling, I know you suffer, and I am here for you."" Ellen Magnis, ContributorExecutive Director, Family Gateway",RELIGION,657
0.5487741,0.6881529688835144,That Drone Skirmish With China? It Was Over Before Donald Trump’s First Mean Tweet. The president-elect would have known this if he’d taken his presidential briefing that morning before tweeting. S.V. Date,POLITICS,831
0.54873925,0.681755006313324,"Christians and Coffee Cups My faith is just destroyed if I don't get my Venti Blonde Roast with room for milk in a cup that features the name of my Lord and Savior. Rev. Emily C. Heath, ContributorClergy, United Church of Christ",RELIGION,599
0.53781474,0.6999855041503906,"Climate Change Made Hurricane Harvey Worse, Scientists Say Rain associated with the lethal storm was at least 15 percent stronger, thanks to our warming world. Nick Visser",SCIENCE,8
0.5378545,0.6939965486526489,"Quantum Computing Using Optical Circuits May Blow Classical Computers Away ScienceNOW, the daily online news service of the journal Science So have physicists outpaced a classical computer? Not even Melissa Cronin",SCIENCE,395
0.5380458,0.6910944581031799,The Science Behind How Cute 'Tuxedo' Cats Get Their Patchy Fur How piebald patches form on animal fur might help us better understand genetic diseases in humans. Jacqueline Howard,SCIENCE,367
0.5487763,0.6733048558235168,"The Supreme Ugliness Of The Deportation Regime Things are going to go from ugly to hideous when the federal government brings its might against sanctuary cities. Llewellyn King, ContributorJournalist, broadcaster, public speaker",POLITICS,69
0.53792834,0.6859915852546692,"Lyrid Meteor Shower To Peak Tonight (April 21) But May Be Dulled By Moonlight The best time to seek Lyrid meteors is actually in the wee hours of Monday morning (April 22) after the moon has set, but ",SCIENCE,63
0.5379706,0.6940151453018188,Were Scientists Wrong About Reefs?  Macrina Cooper-White,SCIENCE,925
0.5487876,0.6774027347564697,"Why Is The Southern Baptist Convention Cutting Hundreds Of Jobs? As many as 800 employees from the overseas missions agency will soon be unemployed. Adelle M. Banks, Religion News Service",RELIGION,68
0.54869497,0.6714175343513489,"Virginia Schools Close After Uproar Over Arabic Calligraphy Lesson ""It is outrageous to believe she is trying to convert anyone to Islam."" Ed Mazza",RELIGION,722
0.53789794,0.7017441391944885,"Sleep Study Looks At Link Between Shut-Eye, Exam Scores  Jacqueline Howard",SCIENCE,702
0.53811747,0.6820250153541565,"NASA Delays Spacewalk After Spacesuit Issue Arises Follow Mike Wall on Twitter @michaeldwall and Google+. Follow us @Spacedotcom, Facebook or Google+. Originally published Space.com, Space.com",SCIENCE,754
0.5380786,0.6780709624290466,"Why Are There No Drugs For Ebola Virus? The first outbreak of Ebola was in 1976 -- nearly 40 years ago -- so why is there yet no cure? Kartik Chandran, Ph.D. and John M. Dye, Ph.D., Contributors",SCIENCE,567
0.5377712,0.6950104832649231,Moon's Shadow During Solar Eclipse Spotted On Earth's Surface The first solar eclipse of 2013 turned the sun into a dazzling ring of fire Friday (May 10) for observers in northern Australia ,SCIENCE,338
0.54873085,0.6805703043937683,"What Christians SHOULD Be Saying About Charlottesville I’m perplexed by intelligent, God-fearing, law-abiding Christians who are confused by what side of the line our faith should place us on. Calvalyn Day, ContributorWife. Mom. Family and Business Coach. Believer. Lover of Coffee.",RELIGION,926
0.5485636,0.6981735229492188,"This Is The World's First Official 'Jewish Tartan' The design, created by a Scottish rabbi, celebrates both Scotland's history and Jewish values. Dominique Mosbergen",RELIGION,892
0.54880905,0.6810513138771057,"Happy Rosh Hashana! Over the years, Rosh Hashana has become associated with many recognizable objects and foods which you might see depicted on Rosh Hashana greeting cards or synagogue pamphlets. Rabbi Levi Welton, ContributorRabbi",RELIGION,563
0.538153,0.6688222885131836,"Comet ISON Mission To Use Balloon Platform To Observe 'Comet Of Century,' Scientists Say With launch day only a few months away, the anticipation is building. ""Balloon liftoffs are magical moments,"" Young said ",SCIENCE,245
0.53792226,0.7045279145240784,"Loneliness Is Bad For You, And This Study May Help Explain Why Feeling lonely may trigger changes in our cells that could make us more susceptible to illness. Jacqueline Howard",SCIENCE,443
0.5486302,0.6878398060798645,"Trump's Economic Vision Could Blow A $1 Trillion Hole In U.S. Economy, Study Finds Things could really go downhill if the GOP nominee were able to implement his policies without restraint. Matt Ferner",POLITICS,266
0.5487088,0.6833950877189636,"Joe Scarborough: Trump's Legal Strategy Is Like 'A Monkey Throwing Poo Against The Wall' ""It doesn't usually turn out well,"" the MSNBC host said of feces flinging. Hayley Miller",POLITICS,836
0.5486553,0.6924765706062317,"Melania Trump Offers More Details On Her Immigration History, But Still No Proof Her attorney says media reports about when and how she came to work in the U.S. are wrong. Elise Foley",POLITICS,742
0.548669,0.6702918410301208,'Better Late Than Never': Account Reposting Trump Tweets Verbatim Reacts To Twitter Ban The @SuspendThePres account reposted Trump's words for months to prove that an average citizen would be banned for such rhetoric. Jeremy Blum,POLITICS,992
0.5486909,0.6861811280250549,"Memo to Netanyahu: Read ADL Survey, and Stop Equating Israel Criticism With Anti-Semitism! Any time somebody criticizes Israel, Bibi starts the lamentation that Israel's existence is being delegitimized, that anti-Semitism is rearing its ugly head again and that the Jewish people's continuity is being threatened. Carlo Strenger, ContributorProfessor of Psychology and Philosophy, Tel Aviv University",POLITICS,506
0.5486743,0.6684388518333435,"Green Party's Stein To Pursue Pennsylvania Recount Petition In Federal Court “The Stein campaign will continue to fight for a statewide recount."" ",POLITICS,946
0.5487468,0.683169424533844,"Religious Profiles: Another Amazing American Muslim Woman (PHOTOS) Hanif established Muslimat An-Nisaa in 1987 to help Muslim women and children access health, education and well-being services that were otherwise unattainable. Soon, she began providing shelter services as well, to those who needed it. Engy Abdelkader, Contributor",RELIGION,877
0.5485802,0.676134467124939,"As Florida Governor, Jeb Bush Provided Special Access To Lobbyists  ",POLITICS,358
0.54865474,0.697864830493927,"HuffPost Rise Morning Newsbrief, October 7 Welcome to the HuffPost Rise Morning Newsbrief, a short wrap-up of the news to help you start your day. ",POLITICS,858
0.5487905,0.6844425797462463,"The Meaning of Goodness For those who know C.S. Lewis as the author of the Chronicles of Narnia books, it may be a surprise that the he became famous for his wartime radio addresses to the British people during WWII. Peter A. Georgescu, ContributorChairman Emeritus, Young & Rubicam; Author, 'The Constant ...",RELIGION,552
0.5487473,0.6672040224075317,Daily Meditation: Reflection  Antonia Blumberg,RELIGION,532
0.5486967,0.6875220537185669,"The Retreat From Universalism: How Identity Politics and Old Time Religion Corrode Human Rights Progress Amid the ashes of World War II, with the stench of industrial-scale genocide in their nostrils, the nations of the world pledged to do better. They signed onto the Universal Declaration of Human Rights. Clay Farris Naff, ContributorScience and Religion Correspondent for the Humanist Magazine",RELIGION,982
0.548821,0.6739053130149841,"British Pastors, Politicians Want To Stop U.S. Evangelist From Preaching In Their Town Franklin Graham is facing vocal opposition to his U.K. visit for his bigoted rhetoric. Carol Kuruvilla",RELIGION,262
0.5380157,0.6791418790817261,"The Trouble With Trolleys Listening the other day to BBC Radio 4, I caught the end of one The Philosopher's Arms. The subject was trolley ethics. My hope was that a big problem with the best-known example of this philosophical discipline would be explored. Sadly, though, it was left undiscussed. Brian Clegg, ContributorPopular science author",SCIENCE,170
0.5487647,0.6875225901603699,"The Rabbi and the Christmas Tree Just before Christmas the previous year, my mother (""Mimi"" to her grandchildren) had died in my childhood home in Savannah, Georgia.  For the first time in my life I had decided to spend Christmas away from my family of origin, away from Savannah.  It was not an uncomplicated decision, but I had made peace with it. Rev. Eleanor Harrison Bregman, ContributorDirector of Multi-Faith Initiatives at Romemu",RELIGION,211
0.5488258,0.6758801341056824,"U.S. Lawmakers Want To Bar States From Making Your Phone Less Secure The ENCRYPT Act is sponsored by Democratic Representative Ted Lieu and Republican Blake Farenthold. Dustin Volz, Reuters",POLITICS,751
0.5486546,0.6742353439331055,"What Is A Hate Group? It’s more important to call out hate groups that operate in the mainstream than those that operate at the fringes. J. Richard Cohen, ContributorPresident, Southern Poverty Law Center",POLITICS,611
0.5379245,0.6841704249382019,"Lake Whillans Submarine Played Key Role In Search For Subglacial Life (VIDEO) By: Becky Oskin, OurAmazingPlanet Staff Writer Published: 03/01/2013 02:53 PM EST on LiveScience Antarctic Album: Drilling ",SCIENCE,888
0.53795695,0.6788323521614075,This Breathtaking Photo Shows Two Galaxies Merging Together The Hubble Space Telescope captured the spectacular sight. Lee Moran,SCIENCE,489
0.5486385,0.6888113021850586,"How Do Jews View Science? So that's the first challenge for the Jewish community when it comes to science -- while the Christian community grapples with how to embrace science, the Jewish community has to figure out how to relate to Judaism. Rabbi Geoffrey A. Mitelman, ContributorFounding Director, Sinai and Synapses",RELIGION,715
0.53815544,0.6768931746482849,"A Bioengineered Tree Could Revive America's Once-Vast Chestnut Forests A century ago, towering forests of chestnut trees blanketed the East Coast of the United States. Then a fungus that hitched ",SCIENCE,29
0.54866654,0.690782904624939,"Former CIA Head Explains Why Armed Forces Can't Legally Obey Trump ""If he were to order that once in government, the American armed forces would refuse to act."" Sam Levine",POLITICS,734
0.54875314,0.6679592728614807,1 in 4 Americans Believe God Will Decide Super Bowl  Antonia Blumberg,RELIGION,720
0.5486457,0.6885270476341248,"Bone Thugs-N-Harmony Describes The Role Of Religion In Its Raps The Cleveland group says religious beliefs had a ""major effect"" on its lyrics. Rahel Gebreyes",RELIGION,771
0.54878,0.6848541498184204,"Reb Zalman's Unique Funeral His leaving was as unconventional as his teaching and his life. Rabbi Zalman Schachter-Shalomi wanted no casket, no plain pine box. For his funeral, held on the Fourth of July, he wanted to be clothed in his white kittel. Sara Davidson, ContributorAuthor of ""The December Project,"" ""Loose Change"" and ""Joan: Fo...",RELIGION,884
0.5487677,0.6888932585716248,"Losing Our Religion: The Death of Christian Mosul The advance of ISIS in Syria and Iraq has all but wiped out some of the most ancient Christian communities. Some of the most important early Christian manuscripts which resided in monasteries there have been burned. Rev. Michael Rogers, S.J., ContributorJesuit Priest",RELIGION,232
0.54880077,0.6826835870742798,"Cardinal O'Malley On Sex Abuse: ""There Is So Much Denial""  ",RELIGION,526
0.5379703,0.6877822279930115,"Sunday's Solar Eclipse To Be Rare, Dramatic 'Hybrid' Event Diamond necklace, then totality Remember that Daylight Saving Time ends at 2 a.m. on Sunday morning! You must set your clocks Space.com, Space.com",SCIENCE,387
0.5487798,0.6976470351219177,"If the Pope Is Really Serious About Fair Pay Then He Should Make Altar Girls Mandatory If Pope Francis really wants women to be paid fairly, there is something he can do today that would alter his culture in a disruptive and transformational way: he should make the appointment of altar girls a priority and begin the process of allowing women to be priests and cardinals. Soraya Chemaly, ContributorFeminist, writer, and satirist (not always in that order)",RELIGION,438
0.54866135,0.6761122345924377,"Daily Meditation: A World Full Of Love We all need help maintaining our personal spiritual practice. We hope that these Daily Meditations, prayers and mindful awareness Antonia Blumberg",RELIGION,215
0.54870987,0.6873896718025208,"Canada Unveils A Hijab-Wearing News Anchor ""I worried about whether I could make it very far in hijab.” Majid Kazmi, ContributorAuthor, Social Entrepreneur, Founder & CEO, Valu Ventures Inc.",RELIGION,600
0.5486854,0.6723660826683044,12 Awe-Inspiring Poets To Read In Your Lifetime Medicine for the soul. Antonia Blumberg,RELIGION,631
0.5486799,0.6802443861961365,This Guy's Fate Is Completely In Jesus' Hands  Yasmine Hafiz,RELIGION,832
0.5488282,0.6975230574607849,"Freedom's Martyr: The Story Of Aaron Swartz Aaron lived for liberation of information. Aaron lived to free information, and eventually died for it. Sean Smith, ContributorMarketer, writer, and consultant at Simpletiger",POLITICS,264
0.5379648,0.6884934306144714,"Hubble Space Telescope Helps Solve Mystery Of Universe's Massive Galactic Burnouts ""We at last show how these compact galaxies can form, how it happened, and when it happened,"" Toft said. ""This basically Space.com, Space.com",SCIENCE,34
0.5486533,0.674220085144043,"ICE Violates First Amendment Rights Of 60 Faith Leaders And Attorneys To commemorate World Refugee Day (Tuesday, June 20th), Community Initiatives for Visiting Immigrants in Confinement (CIVIC Christina Fialho, ContributorCo-Founder/Executive Director, Freedom for Immigrants (formerl...",RELIGION,411
0.5380836,0.6727781891822815,"Many Commonly Used Drugs Are Useless  Allen Frances, ContributorProfessor Emeritus, Duke University",SCIENCE,959
0.54869,0.6825068593025208,Bill Clinton: I Don't Think I'm Good At Campaigning Anymore 'Because I'm Not Mad At Anybody'  Paige Lavender,POLITICS,578
0.5488079,0.6833315491676331,"IRS Launches Safety Review Amid Threats To Workers Linked To Conspiracy Theories The Internal Revenue Service says it is conducting a comprehensive review of safety at its facilities. FATIMA HUSSEIN, AP",POLITICS,182
0.5380243,0.6912010908126831,WATCH: Why Mirrors Flip Things Sideways But Not Upside Down  Macrina Cooper-White,SCIENCE,279
0.548736,0.6758546233177185,Thousands Of Muslims Crowded Into The Streets Of German Cities This Friday  Carol Kuruvilla,RELIGION,726
0.5487329,0.6778421401977539,"Repent And Believe In The Gospel! Over 300 Christian Theologians Challenge The Corruption Of U.S. Christianity The Boston Declaration, condemning the abuse of the Christian faith by many conservatives today, was just written, signed Susan Thistlethwaite, ContributorI am a Professor of Theology and President Emerita of Chicago ...",RELIGION,237
0.54880226,0.6737841963768005,Uganda's Top Anglican Leader Doubles Down On Anti-Gay Law  ,RELIGION,556
0.5380433,0.6744813323020935,"Dinosaur 'Birds' Glided Rather Than Flew Like Modern Birds, Fossil Analysis Suggests Some of the first birdlike creatures to emerge during the age of the dinosaurs probably couldn't get their heavy wings to ",SCIENCE,7
0.5381913,0.6709591746330261,"Brain & Obesity: Neural Implant Could Curb Overeating, Mouse Study Suggests Deep brain stimulation is already used as a way to help reduce tremors in patients with Parkinson's disease, and scientists ",SCIENCE,302
0.5378745,0.6851975321769714,"Unusual Asteroid Could Be An Interstellar Guest To Our Solar System The supposed ""interstellar immigrant"" is located near Jupiter but has an atypical orbit. Carol Kuruvilla",SCIENCE,249
0.5486909,0.6914845108985901,"Saving a Murderer's Life: Who Would Jesus Execute? The question I'm asking is this: What possible good comes out of taking another life because of this tragedy? What sense does it make to kill people who kill people to show that killing people is wrong. The answer is this: It doesn't make any sense. Chris Boeskool, ContributorBlogs at theboeskool.com about Jesus, politics and bathroom humor",RELIGION,666
0.53772545,0.6932067275047302,"Venus Rises Behind The Aurora In Stunning Time-Lapse Filmed From Space Thank you, Tim Peake! Lee Moran",SCIENCE,507
0.53800756,0.690921425819397,"Lyme Disease Bacterium Switches Out Iron For Manganese To Evade Immune System, Study Shows ""The only therapy for Lyme Disease right now are antibiotics like penicillin, which are effective if the disease is detected ",SCIENCE,453
0.53794795,0.677249014377594,"Some Fish Can Recognize Human Faces, Scientists Find Don’t underestimate your pet fish. Bahar Gholipour",SCIENCE,700
0.54872483,0.6761868596076965,"The Bhikkunis: Exploring The History Of Female Monks In Thailand Some male monks believe that the Bhikkhunis are not legitimate monks. Like many religions, Buddhist history is narrated from Zainab Salbi, ContributorZainab Salbi is an author, media commentator and Founder of Wo...",RELIGION,856
0.5380111,0.6775729060173035,"Climate Probably Didn't Cause Extinctions, Researchers Say  ",SCIENCE,790
0.5485894,0.6987384557723999,"American Sculptor Prepares Delicately Crafted Gift For Pope Francis In his studio in his serene backyard in Deptford, Frank Seder Jr. meticulously shaved a fine layer along a curve of a wooden ",RELIGION,333
0.53792125,0.6829350590705872,Are We Getting The Science Of Sun Exposure All Wrong?  ,SCIENCE,821
0.54868233,0.6836329102516174,"Cardinal Dolan Calls DACA Termination 'Not Christian' And 'Not American' “[Ending DACA] turns our beloved immigrants into political hockey pucks, and they shouldn’t be.” David Hinckley , ContributorEntertainment and pop culture writer",RELIGION,911
0.54888505,0.6791096329689026,"""Bible Believing"" Pastors and the Enabling of Domestic Violence I didn't know the pastor who phoned me from Alabama. But my alarm bells went off the moment he identified himself as a ""Bible-believing Christian."" John Shore, ContributorAuthor, ""Ashes to Asheville.""",RELIGION,298
0.5485884,0.6863253712654114,"People Tell Their Tragic Stories To Try To Slow Trump's Rule-Killing Drive Meanwhile, Congress is considering a bill that would make it harder to write regulations. Kaeli Subberwal",POLITICS,568
0.54855454,0.6632319092750549,"Judge Says Injunction Against Clean Water Rule Limited To 13 States The EPA maintained after Erickson's initial ruling that the injunction applied in only those 13 states, and said it had begun enforcing it elsewhere. James MacPherson, AP",POLITICS,553
0.54870594,0.6894301772117615,Trump Willing To Testify Under Oath About Russia And Comey The former FBI director called Trump a liar. Elise Foley and Arthur Delaney,POLITICS,962
0.5379015,0.6947574019432068,"The Secret of Coolness Revealed We have brought back James Dean to our current days' cool. I could breathe freely again. Cancel my tattoos' removal appointment. Light another smoke. Ilan Dar-Nimrod, Contributor
Assistant Professor, University of Sydney",SCIENCE,980
0.5380808,0.6800097823143005,Oxford Researchers Make Startling Discovery About Ancient St. Nicholas Relic Just don't tell the kids. Carol Kuruvilla,SCIENCE,495
0.54866385,0.6888430714607239,"What Can Your Country Deliver With the Push of a Button? The worlds first true superpower will be the country that creates meaningful work and shared prosperity for it's citizens and the world by implementing durable distributed grid resource systems that can be delivered anywhere in the world -- with the push of a button. Dylan Ratigan, ContributorNew York Times Best-Selling author, entrepreneur and formerly ...",POLITICS,629
0.53816855,0.6744394898414612,"'Star Trek' May Inspire Names For Pluto's Craters, Mountains, & Other Features (PHOTOS) Some of the other candidates from the contest will likely find new life as the names of Pluto surface features spotted by Space.com, Space.com",SCIENCE,859
0.548681,0.7076581716537476,"WWJD: What Would Jesus Do? Do You Really Want to Know? Once upon a time, a mother made her son a wristband. On it was written: WWJD? This, of course stood for: ""What Would Jesus Do?"" She instructed her son to look at the wristband before making decisions on how to live his Christian life. Mick Mooney, ContributorAuthor - Trainer - Speaker",RELIGION,684
0.54868376,0.6824703812599182,"Listen To This Catholic Priest Poke Holes In Trump's 'America First' Climate Plan ""Policies that fail to protect our planet are not only against Catholic teaching but are also immoral.” Carol Kuruvilla",POLITICS,454
0.54858166,0.6692419052124023,"Feds Need Look No Further Than Rodney King for the Case Against Wilson Brown, as was King, was unarmed. Brown and King were not charged with a crime when detained. Brown as King received injuries after he ceased resisting. Brown, as King was, was abused during an official stop. These, as they were with King, are compelling civil rights violations. Earl Ofari Hutchinson, ContributorAuthor and political analyst",POLITICS,514
0.54882574,0.6666708588600159,"Alone in the Synagogue Though I might not subscribe to every prayer in the Siddur, I always use the synagogue time for my own prayer of thanks for being alive and the multitudes of blessings I enjoy.  I want to let the Lord know I haven't forgotten them.  Then, leaving the hall, the yarmulke still in place on my head, I head home feeling a little purer. Stanley Ely, ContributorWriter",RELIGION,240
0.54858446,0.6687514185905457,"People Are Listing Why They're Thankful This Thanksgiving, No Thanks To Donald Trump ""Kindness and empathy are still present in the hearts of our citizens."" Lee Moran",POLITICS,220
0.5487157,0.6778643727302551,"Come Into the Madang:  World Council of Churches and Climate Justice We all need to call out to the God of life and ask God to lead us to justice and peace. We need to join together and work for social justice as the earth is crying out and pleading with us. Grace Ji-Sun Kim, ContributorAssociate Professor of Theology at Earlham School of Religion",RELIGION,328
0.5486478,0.6925475001335144,"Lies, Damned Lies, and Bill Maher's Statistics What Bill Maher, Sam Harris and many others like them fail to realize is that religion as it is practiced is a product of a wide array of factors, the official texts being only one of them. People of any faith are more shaped by the norms of their cultural context, interpreting their religious texts to comport with those norms rather than the other way around. Timothy E. Kaldas, ContributorWriter, commentator and professor of politics based at Nile Un...",RELIGION,485
0.54877824,0.6719961762428284,Cardinal: Boko Haram Has Shamed Nigeria  ,RELIGION,664
0.54868907,0.7010253071784973,"How ESPN Became A Political Punching Bag In The Trump Era Conservatives rage that ESPN should have suspended or fired Hill; its statement (“We have addressed this with Jemele and Daniel Roberts, Yahoo! Finance",POLITICS,586
0.54880136,0.6822792887687683,Kansas Pastor Claims She's Received Death Threats For Officiating Same-Sex Weddings  Carol Kuruvilla,RELIGION,866
0.5487884,0.6975184082984924,‘Blessing Of The Bikes' Helps Churches Make Climate Change A Local Issue  ,RELIGION,433
0.54874647,0.6917791962623596,"America’s Health Is In The Hands Of GOP Frat Boys This just in: Health care is not a game. It’s a matter life or death for millions and millions of Americans. But you sure Michael Winship, ContributorFormer senior writer, BillMoyers.com. President, Writers Guild...",POLITICS,28
0.5381041,0.6802219152450562,Medusae Fossae: Mars Formation May Be Ancient Volcanic Ash By: Mike Wall Published: 05/26/2012 06:24 AM EDT on SPACE.com One of the Red Planet's most mysterious landforms is probably ,SCIENCE,337
0.54876274,0.6943159103393555,"Syria v Ukraine  Jeff Danziger, ContributorPolitical cartoonist syndicated by the NYTimes worldwide",POLITICS,583
