DVRL,DataOob,text,label,index,beta_shapley,loo
0.54860663,0.667896568775177,"Hey, Mick Mulvaney: Let Me Help You Justify Budgeting For The Arts The arts provide truth. The arts provide guides through complex issues. Domenick Scudera, ContributorProfessor of Theater, Ursinus College",POLITICS,774,2.5065077618107367e-05,2.327355023212796e-05
0.54880285,0.6834726333618164,"Bible, Baltimore and Beyond To paraphrase the Stark words from Game of Thrones, summer is coming. Ferguson and Baltimore are likely to be the beginning of a series of (looking for a neutral term here) conflicts. Thus, it behooves us to try to think about the recent events in Baltimore in clearheaded, non-partisan ways. Howard J. Curzer, ContributorProfessor of Philosophy, Texas Tech University",RELIGION,833,-3.660649640654823e-05,-5.128615588789742e-05
0.5381803,0.6756680607795715,Japan's Asteroid-Blasting 'Space Cannon' Aces Key Test Plans call for the spacecraft to rendezvous with asteroid 1993JU in 2018. The space cannon will separate from the main spacecraft Meredith Bennett-Smith,SCIENCE,573,0.0003168022549312,0.0003795724490929
0.5486904,0.6855345368385315,Why We Need Righteous Anger Now More Than Ever Seven faith leaders meditate on racism and righteous anger. Carol Kuruvilla,RELIGION,713,0.0003212718273724,0.0004562298504977
0.53808177,0.6805270314216614,"Martin Gardner -- The Best Friend Mathematics Ever Had What do L. Ron Hubbard, H.G. Wells, G.K. Chesterton, Lord Dunsany, Alice in Wonderland, M.C. Escher, John H. Conway, Roger Penrose and Oprah Winfrey have in common? The same thing as Isaac Asimov, Vladimir Nabokov, and Salvador Dali. Colm Mulcahy, Contributor
Professor of Mathematics, Spelman College",SCIENCE,5,-1.0885363234319376e-05,-8.442144632025972e-06
0.5485555,0.6747538447380066,"RNC Ripped, Ridiculed Over Presidential Debate Ban Threat “Republicans can’t win a fair fight and they know it,"" responded DNC Chair Jaime Harrison. Lee Moran",POLITICS,795,7.622174413122813e-05,7.644527387928868e-05
0.54866356,0.6836783289909363,"Will Arnold Schwarzenegger Run For The Senate To Battle Donald Trump? The Guvernator may be eyeing Feinstein's seat in 2018, Politico reports. Mary Papenfuss",POLITICS,478,9.191906167530068e-05,0.0001991618629231
0.53809154,0.6841458678245544,"Stephen Hawking's 'Big Ideas' Explained In Cartoon Form (VIDEO) ""I suppose the incredible thing is that he came up with all these profound, provocative insights without the convenience Sarah Barness",SCIENCE,457,8.258617211564785e-05,4.91848553696439e-05
0.5488553,0.6901291608810425,Crossing The Line: Trump Made Unwelcome Advances Towards Women He Employed Donald J. Trump had barely met Rowanne Brewer Lane when he asked her to change out of her clothes. ,POLITICS,135,0.0003067498421978,0.0002352093259332
0.5487549,0.6775191426277161,"Friday Talking Points -- Pardon Me? We awoke to the breaking news that spinmeister Sean Spicer is out, and Sarah Huckabee Sanders is in as White House press Chris Weigant, ContributorChris Weigant is a political commentator.",POLITICS,939,8.824395016634825e-05,9.08980247575908e-05
0.5487771,0.691883385181427,Ruth Bader Ginsburg Returns To Work At The Supreme Court The Supreme Court associate justice had been working from home after receiving treatment for cancer. Marina Fang,POLITICS,474,9.335696631483303e-05,0.0001031273612919
0.5488249,0.6778923869132996,Kanye West Presidential Announcement Leads To PAC Launch #Kanye2020 ,POLITICS,312,5.927047846512908e-05,6.301517612805618e-05
0.54873276,0.6878678202629089,"4 Simple Ways To Stay Grounded And Stress-Free During The Holidays Vlogger Martin Sosa, from PeakYourMind, shares tips for staying mindful during this busy time. Carol Kuruvilla",RELIGION,860,0.0002579381819808,0.0002369344006234
0.5487982,0.6778036952018738,"Man Between God and the Devil: Martin Luther and the Reclamation of Halloween What if I looked at on this Reformation Day Oberman's critique in light of Halloween how would Luther speak today in that reclamation? What would a reclaimed Halloween express? Reverend William E. Flippin, Jr., ContributorChurch Planting/Grassroots Strategist/Ecumenist",RELIGION,255,0.0001148469713173,8.936618813915054e-05
0.548778,0.6907103657722473,"Chuck Grassley Blocks Judicial Nominees, Then Says GOP Is Doing A Great Job Confirming Them ""Put that in your pipe and smoke it."" Jennifer Bendery",POLITICS,638,0.0001824619550914,0.0001312865796099
0.54865,0.7048129439353943,"Sacred Earth: Pope Francis and Bonna Devora Haberman The Jewish world lost one of our greatest voices for feminism and for a just Zionism this week, Rabbi Bonna Devora Haberman​. She was a founder of Women of the Wall, an activist and scholar, and co-director of YTheater, a Israeli Jewish and Palestinian theater company in Jerusalem. Rabbi David Seidenberg, ContributorCreator, NeoHasid.org; author, Kabbalah and Ecology:God's Imag...",RELIGION,274,0.0001894741227131,0.0001551205578387
0.54885924,0.669990599155426,Jerusalem Churches Take On Hate Graffiti  ,RELIGION,181,0.0001447197523738,0.0001209539324302
0.5378901,0.7105188369750977,"Astronaut Builds LEGO Space Station Inside Real One The LEGO station's time fully assembled was short lived however. Due to the flammability hazards, the toy bricks could only ",SCIENCE,913,0.0002092936719954,0.0002461582423984
0.53796434,0.6895895004272461,Professor Sees Major Problem With 21-Day Ebola Quarantine  David Freeman,SCIENCE,267,1.0181642237306884e-05,1.0369989393410606e-05
0.53782684,0.704351544380188,'White Noise' For Your Nose Cancels Out Nasty Odors  Jacqueline Howard,SCIENCE,704,0.0001366920083997,0.0001072780773738
0.54874384,0.6982253193855286,"Why This Muslim-American Couple Invited Strangers To Ask Them Anything ""We wanted to replace the trauma and terror with love by way of doughnuts, coffee, flowers and good conversations."" Carol Kuruvilla",RELIGION,258,0.0003010019310362,0.0003964771626818
0.54878736,0.6800184845924377,"Satanic Temple Religious Challenge To Missouri Abortion Law Heads To Court ""Mary Doe"" argues that the law is based on a religious ideology contrary to her own. Mary Papenfuss",RELIGION,635,5.45342669386359e-05,3.9274171611536346e-05
0.53800726,0.6952820420265198,Americans Aren't Sure If Trying To Contact Aliens Is Such A Great Idea  Emily Swanson,SCIENCE,407,-4.509599943703353e-05,-9.955387023352635e-05
0.54870075,0.6746578812599182,"Why The Democratic Party's Move Against Bernie Sanders Could Backfire He apologized to his supporters and to Clinton, but the party might be sorry later. Samantha Lachman and Ryan Grim",POLITICS,92,0.0002198434972979,0.0001769428917401
0.5485853,0.6805537939071655,"Trump Stokes Feud With 'Liddle Bob Corker' Trump claimed the powerful GOP senator ""was made to sound a fool"" for harshly criticizing the president. Marina Fang",POLITICS,317,0.000351278970955,0.0002501095528499
0.5487101,0.6926379799842834,Donald Trump Loved To Cite The Nonpartisan Agency His Aides Are Now Discrediting The Congressional Budget Office's projection about the Republican health care bill is expected this week. Igor Bobic,POLITICS,374,0.0002321503074497,0.0002550307609683
0.54861003,0.7021303772926331,Prominent Evangelical Author Of 'Left Behind' Series Dies At 90 Tim LaHaye is revered by Christian audiences for his popular novels about the end of times. ,RELIGION,458,3.058418779298001e-05,4.93197039872495e-05
0.54876405,0.6841647028923035,"The Pope and the Politics of Hope Pope Francis' encyclical on climate change, Laudato Si, is a bold and brilliant challenge to business as usual. Already, conservatives and liberals alike have mounted rebuttals in ways that illustrate the limits of their own ideologies. Harry Boyte, ContributorSenior Scholar in Public Work Philosophy, Sabo Center for Demo...",RELIGION,989,0.0002570344261721,0.0002115734541223
0.54861313,0.6768200993537903,Are President Trump's Supporters Embarrassed To Tell Pollsters They Like Him? A new study tests the differences between online and phone surveys -- and finds little evidence of an effect. Ariel Edwards-Levy and Grace Sparks,POLITICS,61,0.000192410385874,0.0001281108826252
0.5486521,0.6757707595825195,"Paul LePage May Skip State Of The State Address Amid Talk Of Impeachment ""I'll send them a letter and we'll call it a day."" Amanda Terkel",POLITICS,544,0.0001756478410297,0.000168413342952
0.54866797,0.6921069025993347,Martin Scorsese To Direct Movie About Jesuit Missionaries  ,RELIGION,80,3.920084476412652e-05,3.808834836149799e-05
0.5486781,0.6883999705314636,"James Comey 'Sure' Russia Probe Will Look Into Potential Trump Obstruction Of Justice Special counsel Robert Mueller is looking into it, the former FBI director believes. Marina Fang",POLITICS,756,4.850731344269501e-05,7.733862904402145e-05
0.54873914,0.683552086353302,"Rhode Island Latest State Poised To End Veterans' Homelessness ""It's hard for a person who is homeless to have dignity."" MICHELLE R. SMITH, AP",POLITICS,77,0.0002065049278669,0.0001207907634079
0.54866856,0.690061628818512,Pope Francis Asks Forgiveness For Church's Persecution Of Waldensians  ,RELIGION,198,0.0003408869450456,0.0003212729200998
0.53810126,0.6983062028884888,"Parasitic Worm VIDEO Shows Huge Nematode Emerging From Dead Spider Host, Biologist Says When YouTube user Brent Askwith saw a freakishly large worm slither out of a spider he had just killed, he recorded the ghoulish Jacqueline Howard",SCIENCE,765,7.242942194120564e-05,0.0001202292775142
0.53791326,0.6870765089988708,This Video Shows Exactly How Much Sugar Could Kill You Plus other deadly tidbits. Dominique Mosbergen,SCIENCE,293,5.7039868869810485e-05,7.801387160499829e-05
0.5379544,0.7044693827629089,"Watch A Year Flash Before Your Eyes From 1 Million Miles Away Guys, that's our whole world. Chris D'Angelo",SCIENCE,929,2.806696290304981e-05,5.0098359672956505e-05
0.5485881,0.6666160225868225,Donald Trump’s Years Of Violent Rhetoric Laid Bare In Damning Supercut Trump's chilling comments are dubbed over footage of U.S. Capitol rioters in the MSNBC montage. Lee Moran,POLITICS,49,0.0002308085786057,0.0001771999540631
0.5380091,0.6779822707176208,"Alien Contact Is Still 1,500 Years Away, Cornell Researchers Say But scientists searching for ETs aren't waiting around. Lee Speigel",SCIENCE,66,0.0002599378631689,0.0002508433064511
0.54877466,0.6837119460105896,Congressman Investigated By Feds Now Gets Paid By Feds To Lobby Congress  Michael McAuliff,POLITICS,612,0.0003947374806685,0.0003781209580313
0.5379781,0.677872359752655,"Hubble Captures Stunning Image Of Blue 'Bubble' In Deep Space The gas cloud circles a star some 30,000 light-years from Earth. Lee Moran",SCIENCE,340,0.0004345056500543,0.0004661826956502
0.54865384,0.6939124464988708,The Senate Is About To Anger Vulture Funds And Help Puerto Rico A bill passed Wednesday that will help the island restructure its $70 billion in debt. Laura Barrón-López,POLITICS,735,3.99751971782954e-05,5.697074390442758e-05
0.53800654,0.6780490279197693,"Bill Nye: Debate Over Evolution In Texas Schools Is Jeopardizing Our Future So what can parents across the U.S. do to make sure their kids' scientific education isn't being stunted? ""This textbook ",SCIENCE,177,-3.630172609769279e-05,-4.380227922884394e-05
0.5487007,0.6811469197273254,"Feuding Chelsea Clinton And Kellyanne Conway Go At It On Twitter Trump's counselor snaps back at the former first daughter over her dig about the ""Bowling Green massacre."" Mary Papenfuss",POLITICS,656,0.0001719435287497,0.0001307205765097
0.54868895,0.6856006383895874,"Tim Kaine Reaches Out To Mormons With Stories Of His Own Mission Work With a third-party candidate rising in the ranks in Utah, Tim Kaine appeals directly to Mormons in a new op-ed. Carol Kuruvilla",RELIGION,96,9.594448207940588e-05,0.0001482161858648
0.5488065,0.6807231903076172,"What The Pope And Thousands of Pagans Have In Common The causes of our environmental crisis are more complex than any single religion. We can neither vilify Christianity, nor idealize ancient pagan religions. John Halstead, ContributorActivist, Blogger,  Editor of ""Godless Paganism""",RELIGION,370,0.0001788392632075,0.0001263349862044
0.54866815,0.6862288117408752,"Presbyterian General Assembly Biennial Meeting: My Message on Israel and Palestine The sustainability of Israel as a homeland for the Jewish people has always been dependent on its ability to deliver justice to the Palestinians. We learned in South Africa that the only way to end apartheid peacefully was to force the powerful to the table through economic pressure. Desmond Tutu, ContributorArchbishop Emeritus of Cape Town",RELIGION,56,-5.833329216767838e-06,-3.194698195763124e-06
0.5379114,0.6928561329841614,These Spectacular Nature Photos 'Evoke A Sense Of Time & Origins' Prepare to be filled with awe. Jacqueline Howard,SCIENCE,107,6.73672588234942e-05,0.0001044008178483
0.5487008,0.684027373790741,"Climate, Iraq, #BlackLivesMatter -- A Trumpless Show While Rich disparages Obama's EPA carbon regulation as trivial, Gara sees it as part of an urgent program (with CAFÉ, Green Energy) that'll make him THE Climate President. Is #BlackLivesMatter a child of the Civil Rights '60s? Then: Jeb redefines chutzpah by blaming Obama/Clinton for W's Iraq. Mark Green, ContributorHost, 'Both Sides Now' & author of ""Bright, Infinite Future""",POLITICS,105,6.603742049448533e-05,8.650075762162146e-05
0.54871213,0.6701059937477112,Daily Meditation: Connecting With The Earth  Antonia Blumberg,RELIGION,549,5.518457188193287e-05,7.443483466729184e-05
0.5488349,0.657630980014801,Donald Trump's Proposed Muslim Ban Has Not Aged Well: A Timeline It's been a winding road. Antonia Blumberg,RELIGION,133,0.0001031398194958,0.0001456074494177
0.54866266,0.6927071213722229,"HuffPost Rise: What You Need To Know On December 15 Welcome to the HuffPost Rise Morning Newsbrief, a short wrap-up of the news to help you start your day. ",POLITICS,444,2.0018328255129696e-05,2.8949829891322665e-05
0.53805184,0.6951399445533752,"'Sophisticated Evaluation of Serious Research' at the New York Times? Some editors at the New York Times seem to have either developed a severe case of institutional amnesia, or decided to confer the presumption of innocence upon cellphone radiation, as the newspaper did upon asbestos for an entire decade after the mineral had been shown to be the most important industrial carcinogen in the world. Paul Brodeur, ContributorFmr. staff writer at The New Yorker",SCIENCE,33,5.775218078934154e-06,9.168432216988265e-06
0.54865265,0.6829880475997925,WATCH: Americans Open Up About What It's Like To Be Muslim In This Country It's harder than you think. Chantelle DMello,RELIGION,459,8.44485398075107e-05,6.149451517245552e-05
0.5379612,0.6774155497550964,"NASA’s Juno Spacecraft Sent Back Some Spectacular Shots Of Jupiter “We are rewriting our ideas of how giant planets work."" Nick Visser",SCIENCE,511,4.71536138520494e-05,9.194121723998804e-05
0.5487919,0.6757660508155823,11 Things Hillary Clinton Must Do To Beat Donald Trump Defeating the demagogic billionaire won’t be as easy. Here’s the Clinton strategic checklist for the campaign's final months. Howard Fineman,POLITICS,437,0.0002059940227452,0.0003080082494666
0.54870397,0.6725693345069885,A Poll Finds Most Americans Don’t Trust Public Opinion Polls But there's literally no other way to measure what the public thinks. Natalie Jackson and Grace Sparks,POLITICS,83,0.0001274658791712,8.204738184036664e-05
0.54868776,0.6780004501342773,"Trump And The Catholic Schism No religion can survive long, or fruitfully, in fundamental conflict with the culture of its time. Rosemary Westwood, ContributorColumnist and Writer",RELIGION,318,0.0001236350233776,0.0001201313347247
0.5487585,0.6901044249534607,"The Troubling Persistence Of The Hatred Of Black People The sound and the fury about the presence and the persistence of racism have been loud and boisterous from much of the public Susan K Smith, ContributorRev. Dr.",RELIGION,736,0.0001112650546634,0.0001339434583107
0.5379142,0.6817547082901001,"Red Mind, Blue Mind: Are There Really Any Independents? How do Independents manage to rise above party politics while the rest of the electorate is divided by ideology? Well, perhaps they don't. New evidence suggests that the label ""Independent"" may imply more objectivity and purity than these Independents deserve. Wray Herbert, Contributor
Author, 'On Second Thought: Outsmarting Your Mind's Hard-Wired...",SCIENCE,906,1.1949544277078052e-05,4.277530604834823e-06
0.5379599,0.6832688450813293,"Double Feature We like to separate the Apollo and Shuttle eras in our mind (and the five-year interregnum period without crewed flights makes it easy to), but in 1981, Apollo was still part of recent memory, with many key players like Young and Kranz still working at NASA. Zoe P. Strassfield, Contributor
BU Class of 2015, science communicator and Aspiring Archaeologist",SCIENCE,737,9.112255441383568e-05,0.0001292695360324
0.54870975,0.6650394201278687,Looking Good!  Andrew Hart,POLITICS,844,-2.2058656558635602e-07,4.360185315022136e-07
0.5486846,0.6865422129631042,Pope Francis Outlines Strict New Measures For Bishops Who Covered Up Abuse The pontiff has pledged zero tolerance for those who abuse children. ,RELIGION,246,0.000206563823765,0.0001599167853696
0.5487418,0.6999884247779846,"Snapchat Honors Muslim Holiday With Live Video Feed ""Mecca deserves to be seen by the whole world."" Antonia Blumberg",RELIGION,320,0.0002890809443056,0.0002201208893093
0.5378895,0.6966571807861328,"Spacecraft Lifts Off In Search For Life On Mars The European-Russian mission is the latest to seek out Martian life. Maria Sheahan, Reuters",SCIENCE,522,0.0001750747227109,0.0002111315536614
0.5381065,0.6979093551635742,"Fathers' Sexism May Curb Daughters' Work Ambitions, Research Suggests The researchers aren't sure why boys didn't respond in the same way as girls to their fathers' attitudes. It's possible that ",SCIENCE,222,0.0001105233373494,0.0001064073983421
0.5487789,0.6720793843269348,"GOP Lawmaker Says Conservatives 'Own' Christian Tradition Rep. Dave Brat said Obama is ""bonking Republicans over the head with the Bible."" Ed Mazza",RELIGION,230,-1.5951481429951945e-05,-3.097288580233837e-05
0.5486185,0.6942444443702698,"Gay Marriage: A Christian Response Can a faithful Christian support the court's decision? What can we say in response to questions voiced by some Christian people? Barbara Kay Lundblad, ContributorOrdained minister, Evangelical Lutheran Church in America",RELIGION,463,9.866821395862344e-05,0.0001562073641998
0.5487181,0.6790214776992798,"Charlottesville: We are Human Beings First When I heard the news of the deadly violence in Charlottesville, Virginia, this past weekend, shock doesn't begin to communicate Michael Jinkins, ContributorMichael Jinkins is the President of Louisville Presbyterian Th...",POLITICS,325,0.0002090841165691,0.0001586775025947
0.53814626,0.6828041672706604,"8 Of The Year's Most Extreme Adventure Photos (So Far) From National Geographic Wowza. National Geographic, National Geographic",SCIENCE,326,-8.50981964077306e-05,-6.522975275102816e-05
0.53797346,0.6825351715087891,NASA Has A Whole Lot Of Science Planned For 2017 It remains to be seen how these plans will fare under the next president. Nick Visser,SCIENCE,845,2.7787402437290456e-05,4.173096394621823e-05
0.53813565,0.6907221674919128,"Does Natural Selection Really Explain What Makes Evolution Succeed? Did Wallace and Darwin hit the nail on the head and identify the crucial process of biological diversification? To most people, and especially to the evolutionist profession, the answer is so obviously ""Yes"" that even to pose the question subjects the person asking to abuse. James Shapiro, Contributor
Professor of Microbiology at the University of Chicago",SCIENCE,738,9.046203271548078e-06,1.6260607639262403e-05
0.5379663,0.6798000931739807,Air Pollution Leaves Significant Traces Of Magnetic Metals In Your Brain The nanoparticles formed during combustion possibly contribute to Alzheimer's disease. Bahar Gholipour,SCIENCE,983,5.518235058601838e-05,4.5699832828649534e-05
0.538066,0.6927397847175598,"Menopause as a Consequence of Within-Family Competition A lot of evolutionary thinking about menopause centers on the costs of dying in childbirth and the benefits provided by grandmothers. But theoretic modeling suggested that competition within the family provides the missing ingredient in our understanding of menopause. Rob Brooks, Contributor
Evolutionary biologist and author",SCIENCE,166,3.8854970390235286e-05,4.091253620663871e-05
0.53801244,0.6871185898780823,"Earth's Core & Carbon: Planetary Center Holds Largest Store Of Common Element, Computer Simulation Suggests Even though the bulk of the core is iron, scientists have surmised it must contain a small amount of lighter elements such ",SCIENCE,904,0.0002053909241865,0.000262857391299
0.5487731,0.6995009183883667,"So That Happened: With Iran Letter, GOP Senators Basically Say 'Don't Trust America'  Jason Linkins, Arthur Delaney, Zach Carter, and Jessica Schulberg",POLITICS,308,0.0001430601736882,0.0001875930557535
0.5488648,0.6707172393798828,Debating Forgiveness In The Face Of Hate  Rahel Gebreyes,RELIGION,958,3.536477256653556e-05,6.432575241244187e-05
0.5380957,0.6810798645019531,"'Single Gene May Hold Key to Life Itself' Distortions and sensationalism really only explain how deterministic stories persist -- not why. There must be something satisfying and lucrative about ""gene-for"" stories. What is so sexy about a gene for IQ? Nathaniel Comfort, Contributor
Associate professor, Department of the History of Medicine, Jo...",SCIENCE,280,0.0001513331912281,8.688708334458894e-05
0.54857254,0.6596969962120056,"Despite Same-Sex Marriage Ruling, Gay Adoption Rights Uncertain In Some States “A person’s lifestyle shouldn’t matter if they can provide love and compassion.” Rebecca Beitsch, Pew's Stateline",POLITICS,889,-4.168539263347405e-06,-6.676470049926664e-06
0.53806835,0.678177535533905,"Asteroid Mining, The Republican Brain, Science Education On 'The Point' (VIDEO) I was recently invited to guest host ""The Point,"" presented by ""The Young Turks'"" YouTube channel, TownSquare. As the Science Cara Santa Maria",SCIENCE,643,7.37942460709232e-05,5.129925185842765e-05
0.53790647,0.6850222945213318,"Do You Know Where Your E. coli Are? Clearly the contamination of recreational waters and key venues is a big concern.  But when you go, do you know that you could leave your E. coli behind?  And what does that mean in regard to your health? Joan Rose, Contributor
I am a water microbiologist that works at the interface betwee...",SCIENCE,20,0.0001163912214174,9.669621757923964e-05
0.5381719,0.6652116775512695,'A Beautiful Mind' Mathematician Killed In Car Accident  Alana Horowitz Satlin,SCIENCE,32,-5.032157301763565e-05,-5.381690078509749e-05
0.5486648,0.678676962852478,"No Drug Tests For Food Stamp Recipients, Feds Tell Georgia  Arthur Delaney",POLITICS,805,2.4970021539286196e-05,2.734981783625301e-05
0.5487394,0.6825081706047058,The Subscription Service That Promises To Deliver 'Jew-y Goodness' To Your Door Hello Mazel is a quarterly subscription box service that's perfect for modern-day Jews. Carol Kuruvilla,RELIGION,372,0.000306835785099,0.0002953004686012
0.548715,0.6886731386184692,"The Power of Presence To deepen and heal our relationships he guides us to say (to ourselves) as we sit with our loved ones, ""Darling, I am here for you. Darling, I know you suffer, and I am here for you."" Ellen Magnis, ContributorExecutive Director, Family Gateway",RELIGION,657,4.86143119257248e-05,3.84137425013531e-05
0.5487741,0.6881529688835144,That Drone Skirmish With China? It Was Over Before Donald Trump’s First Mean Tweet. The president-elect would have known this if he’d taken his presidential briefing that morning before tweeting. S.V. Date,POLITICS,831,0.0001808310667338,0.0001887208791084
0.54873925,0.681755006313324,"Christians and Coffee Cups My faith is just destroyed if I don't get my Venti Blonde Roast with room for milk in a cup that features the name of my Lord and Savior. Rev. Emily C. Heath, ContributorClergy, United Church of Christ",RELIGION,599,0.0004140224370347,0.0002910562418996
0.53781474,0.6999855041503906,"Climate Change Made Hurricane Harvey Worse, Scientists Say Rain associated with the lethal storm was at least 15 percent stronger, thanks to our warming world. Nick Visser",SCIENCE,8,-4.326054646896852e-06,-3.443222247101474e-06
0.5378545,0.6939965486526489,"Quantum Computing Using Optical Circuits May Blow Classical Computers Away ScienceNOW, the daily online news service of the journal Science So have physicists outpaced a classical computer? Not even Melissa Cronin",SCIENCE,395,-2.709198220187024e-05,-3.0584286449863995e-05
0.5380458,0.6910944581031799,The Science Behind How Cute 'Tuxedo' Cats Get Their Patchy Fur How piebald patches form on animal fur might help us better understand genetic diseases in humans. Jacqueline Howard,SCIENCE,367,0.0001245381240869,0.0001512360005895
0.5487763,0.6733048558235168,"The Supreme Ugliness Of The Deportation Regime Things are going to go from ugly to hideous when the federal government brings its might against sanctuary cities. Llewellyn King, ContributorJournalist, broadcaster, public speaker",POLITICS,69,8.890149202765796e-05,7.882910729395398e-05
0.53792834,0.6859915852546692,"Lyrid Meteor Shower To Peak Tonight (April 21) But May Be Dulled By Moonlight The best time to seek Lyrid meteors is actually in the wee hours of Monday morning (April 22) after the moon has set, but ",SCIENCE,63,2.339814686173688e-05,4.059777298182077e-05
0.5379706,0.6940151453018188,Were Scientists Wrong About Reefs?  Macrina Cooper-White,SCIENCE,925,0.0001089662221472,0.0001036460723347
0.5487876,0.6774027347564697,"Why Is The Southern Baptist Convention Cutting Hundreds Of Jobs? As many as 800 employees from the overseas missions agency will soon be unemployed. Adelle M. Banks, Religion News Service",RELIGION,68,0.0001859818886012,0.0001382070713746
0.54869497,0.6714175343513489,"Virginia Schools Close After Uproar Over Arabic Calligraphy Lesson ""It is outrageous to believe she is trying to convert anyone to Islam."" Ed Mazza",RELIGION,722,-2.582179753385399e-05,-2.929510485683018e-05
0.53789794,0.7017441391944885,"Sleep Study Looks At Link Between Shut-Eye, Exam Scores  Jacqueline Howard",SCIENCE,702,0.000203762466856,0.0002204336427515
0.53811747,0.6820250153541565,"NASA Delays Spacewalk After Spacesuit Issue Arises Follow Mike Wall on Twitter @michaeldwall and Google+. Follow us @Spacedotcom, Facebook or Google+. Originally published Space.com, Space.com",SCIENCE,754,0.0003005085057817,0.0004575834376998
0.5380786,0.6780709624290466,"Why Are There No Drugs For Ebola Virus? The first outbreak of Ebola was in 1976 -- nearly 40 years ago -- so why is there yet no cure? Kartik Chandran, Ph.D. and John M. Dye, Ph.D., Contributors",SCIENCE,567,-6.283905108834615e-05,-7.140029434249406e-05
0.5377712,0.6950104832649231,Moon's Shadow During Solar Eclipse Spotted On Earth's Surface The first solar eclipse of 2013 turned the sun into a dazzling ring of fire Friday (May 10) for observers in northern Australia ,SCIENCE,338,0.0002679300552833,0.0002700587349815
0.54873085,0.6805703043937683,"What Christians SHOULD Be Saying About Charlottesville I’m perplexed by intelligent, God-fearing, law-abiding Christians who are confused by what side of the line our faith should place us on. Calvalyn Day, ContributorWife. Mom. Family and Business Coach. Believer. Lover of Coffee.",RELIGION,926,0.0003393005581672,0.0002984634104405
0.5485636,0.6981735229492188,"This Is The World's First Official 'Jewish Tartan' The design, created by a Scottish rabbi, celebrates both Scotland's history and Jewish values. Dominique Mosbergen",RELIGION,892,8.707318813710688e-05,0.0001121413964639
0.54880905,0.6810513138771057,"Happy Rosh Hashana! Over the years, Rosh Hashana has become associated with many recognizable objects and foods which you might see depicted on Rosh Hashana greeting cards or synagogue pamphlets. Rabbi Levi Welton, ContributorRabbi",RELIGION,563,9.066489539312004e-06,1.2411279094015626e-05
0.538153,0.6688222885131836,"Comet ISON Mission To Use Balloon Platform To Observe 'Comet Of Century,' Scientists Say With launch day only a few months away, the anticipation is building. ""Balloon liftoffs are magical moments,"" Young said ",SCIENCE,245,7.410456045782417e-05,9.61351319521686e-05
0.53792226,0.7045279145240784,"Loneliness Is Bad For You, And This Study May Help Explain Why Feeling lonely may trigger changes in our cells that could make us more susceptible to illness. Jacqueline Howard",SCIENCE,443,0.0001627959781676,0.0001658564214228
0.5486302,0.6878398060798645,"Trump's Economic Vision Could Blow A $1 Trillion Hole In U.S. Economy, Study Finds Things could really go downhill if the GOP nominee were able to implement his policies without restraint. Matt Ferner",POLITICS,266,9.868003006429691e-05,0.0001088860529692
0.5487088,0.6833950877189636,"Joe Scarborough: Trump's Legal Strategy Is Like 'A Monkey Throwing Poo Against The Wall' ""It doesn't usually turn out well,"" the MSNBC host said of feces flinging. Hayley Miller",POLITICS,836,0.000136710668282,9.658366932363548e-05
0.5486553,0.6924765706062317,"Melania Trump Offers More Details On Her Immigration History, But Still No Proof Her attorney says media reports about when and how she came to work in the U.S. are wrong. Elise Foley",POLITICS,742,0.0001868777538151,0.0001558310228837
0.548669,0.6702918410301208,'Better Late Than Never': Account Reposting Trump Tweets Verbatim Reacts To Twitter Ban The @SuspendThePres account reposted Trump's words for months to prove that an average citizen would be banned for such rhetoric. Jeremy Blum,POLITICS,992,0.0001828433224929,0.000201778431385
0.5486909,0.6861811280250549,"Memo to Netanyahu: Read ADL Survey, and Stop Equating Israel Criticism With Anti-Semitism! Any time somebody criticizes Israel, Bibi starts the lamentation that Israel's existence is being delegitimized, that anti-Semitism is rearing its ugly head again and that the Jewish people's continuity is being threatened. Carlo Strenger, ContributorProfessor of Psychology and Philosophy, Tel Aviv University",POLITICS,506,1.7612878853643794e-05,2.2359324553411497e-05
0.5486743,0.6684388518333435,"Green Party's Stein To Pursue Pennsylvania Recount Petition In Federal Court “The Stein campaign will continue to fight for a statewide recount."" ",POLITICS,946,0.0002635054030277,0.0001992507405443
0.5487468,0.683169424533844,"Religious Profiles: Another Amazing American Muslim Woman (PHOTOS) Hanif established Muslimat An-Nisaa in 1987 to help Muslim women and children access health, education and well-being services that were otherwise unattainable. Soon, she began providing shelter services as well, to those who needed it. Engy Abdelkader, Contributor",RELIGION,877,0.0001736893471834,0.0001494170902835
0.5485802,0.676134467124939,"As Florida Governor, Jeb Bush Provided Special Access To Lobbyists  ",POLITICS,358,9.167299776089464e-05,6.517711730547049e-05
0.54865474,0.697864830493927,"HuffPost Rise Morning Newsbrief, October 7 Welcome to the HuffPost Rise Morning Newsbrief, a short wrap-up of the news to help you start your day. ",POLITICS,858,3.306846009739343e-05,3.593002537205514e-05
0.5487905,0.6844425797462463,"The Meaning of Goodness For those who know C.S. Lewis as the author of the Chronicles of Narnia books, it may be a surprise that the he became famous for his wartime radio addresses to the British people during WWII. Peter A. Georgescu, ContributorChairman Emeritus, Young & Rubicam; Author, 'The Constant ...",RELIGION,552,4.847985093466132e-05,4.967934786659356e-05
